id1,id2,FieldOfStudyName,distance
terms146,terms150,soc,0.16124515644458026
terms147,terms148,soc,0.056568535962162526
terms147,terms149,soc,0.031622777072899975
terms147,terms150,soc,0.11313708509521475
terms148,terms149,soc,0.08602324511792614
terms148,terms150,soc,0.1264911094696399
terms149,terms150,soc,0.13038404976121
terms151,terms152,phy,0.08944271710079102
terms151,terms153,phy,0.04472135855039551
terms151,terms154,phy,0.05385164513824431
terms151,terms155,phy,0.17691805617511452
terms151,terms156,phy,0.2236067964171786
terms151,terms157,phy,0.11401753996142312
terms151,terms158,phy,0.03162277059367868
terms151,terms159,phy,0.0989949458363181
terms151,terms160,phy,0.1780449364695987
terms151,terms161,phy,0.04472135855039551
terms151,terms162,phy,0.11999999731779099
terms151,terms163,phy,0.16031219183555717
terms151,terms164,phy,0.0509901994756297
terms151,terms165,phy,0.03162277530583959
terms151,terms166,phy,0.0800000000745058
terms151,terms167,phy,0.18248287183013645
terms151,terms168,phy,0.08999999798834324
terms151,terms169,phy,0.02236067594319688
terms151,terms170,phy,0.019999999552965164
terms151,terms171,phy,0.12649110181237827
terms151,terms172,phy,0.06324555473481995
terms151,terms173,phy,0.03162277530583959
terms151,terms174,phy,0.16999999806284904
terms151,terms175,phy,0.06999999843537807
terms151,terms176,phy,0.14317820821303784
terms151,terms177,phy,0.08000000566244125
terms151,terms178,phy,0.10049875563294774
terms151,terms179,phy,0.08246211066918137
terms151,terms180,phy,0.022360678442197583
terms151,terms181,phy,0.03605550729929318
terms151,terms182,phy,0.11401754175843584
terms151,terms183,phy,0.0707106746942233
terms151,terms184,phy,0.0721110331963597
terms151,terms185,phy,0.06324555473481995
terms151,terms186,phy,0.03999999910593033
terms151,terms187,phy,0.0781024950133397
terms151,terms188,phy,0.056568542547607376
terms151,terms189,phy,0.07071067627473016
terms151,terms190,phy,0.12083046551362306
terms151,terms191,phy,0.13601470533385443
terms151,terms192,phy,0.18439088623659358
terms151,terms193,phy,0.1303840451897424
terms151,terms194,phy,0.04472135855039551
terms151,terms195,phy,0.028284267981081263
terms151,terms196,phy,0.06000000052154064
terms151,terms197,phy,0.11180339637598878
terms151,terms198,phy,0.2199999988079071
terms151,terms199,phy,0.20396077415835884
terms151,terms200,phy,0.08944272209879246
terms152,terms153,phy,0.07211102389747276
terms152,terms154,phy,0.036055513498550844
terms152,terms155,phy,0.09848857581656978
terms152,terms156,phy,0.14000000059604645
terms152,terms157,phy,0.07615772935638114
terms152,terms158,phy,0.05830952243674888
terms152,terms159,phy,0.11045360787167802
terms152,terms160,phy,0.09219544534065138
terms152,terms161,phy,0.04472135855039551
terms152,terms162,phy,0.05656854123051835
terms152,terms163,phy,0.08544003554344165
terms152,terms164,phy,0.13341664310400414
terms152,terms165,phy,0.09899494847049613
terms152,terms166,phy,0.08944271793379127
terms152,terms167,phy,0.12206555342895924
terms152,terms168,phy,0.041231055334590684
terms152,terms169,phy,0.06708204115759422
terms152,terms170,phy,0.08246211066918137
terms152,terms171,phy,0.16492421953133152
terms152,terms172,phy,0.14142135702756292
terms152,terms173,phy,0.09899494847049613
terms152,terms174,phy,0.09848857751867643
terms152,terms175,phy,0.13601470204718888
terms152,terms176,phy,0.05385164755943598
terms152,terms177,phy,0.16492422856648764
terms152,terms178,phy,0.16643316661043867
terms152,terms179,phy,0.05999999865889549
terms152,terms180,phy,0.07280109905655174
terms152,terms181,phy,0.053851652055934764
terms152,terms182,phy,0.13038404904691817
terms152,terms183,phy,0.050990194361502976
terms152,terms184,phy,0.14000000804662704
terms152,terms185,phy,0.1019803920106588
terms152,terms186,phy,0.05656854123051835
terms152,terms187,phy,0.0921954425122001
terms152,terms188,phy,0.0894427187667915
terms152,terms189,phy,0.14212669967924227
terms152,terms190,phy,0.21023796413381632
terms152,terms191,phy,0.12369317142486572
terms152,terms192,phy,0.09999999925494195
terms152,terms193,phy,0.07071067653814793
terms152,terms194,phy,0.07211102389747276
terms152,terms195,phy,0.06324555532384
terms152,terms196,phy,0.12806248334071887
terms152,terms197,phy,0.0921954425122001
terms152,terms198,phy,0.1456021981131035
terms152,terms199,phy,0.2683281496363726
terms152,terms200,phy,0.16970562764282213
terms153,terms154,phy,0.041231054882832914
terms153,terms155,phy,0.1699999962002039
terms153,terms156,phy,0.18973665890327862
terms153,terms157,phy,0.07071067653814793
terms153,terms158,phy,0.03162277766192045
terms153,terms159,phy,0.05830951668681069
terms153,terms160,phy,0.1640121939553635
terms153,terms161,phy,0.03999999910593033
terms153,terms162,phy,0.08246211066918137
terms153,terms163,phy,0.12369316600377205
terms153,terms164,phy,0.09486833298576001
terms153,terms165,phy,0.03162277766192
terms153,terms166,phy,0.10770329546475642
terms153,terms167,phy,0.14035668533896553
terms153,terms168,phy,0.05385164686766691
terms153,terms169,phy,0.036055514015155776
terms153,terms170,phy,0.05656854123051835
terms153,terms171,phy,0.09999999590218067
terms153,terms172,phy,0.07211102803031129
terms153,terms173,phy,0.03162277766192
terms153,terms174,phy,0.13152946328073217
terms153,terms175,phy,0.0640312409431187
terms153,terms176,phy,0.12041594433389091
terms153,terms177,phy,0.12165525523596508
terms153,terms178,phy,0.09433980980422695
terms153,terms179,phy,0.03999999910593033
terms153,terms180,phy,0.050000000000000024
terms153,terms181,phy,0.04123105668986445
terms153,terms182,phy,0.0761577320467314
terms153,terms183,phy,0.03162277412779932
terms153,terms184,phy,0.11661904487349777
terms153,terms185,phy,0.10000000149011613
terms153,terms186,phy,0.019999999552965164
terms153,terms187,phy,0.03605551194873638
terms153,terms188,phy,0.020000001415610313
terms153,terms189,phy,0.07071067522105894
terms153,terms190,phy,0.15297059112099373
terms153,terms191,phy,0.09219544614878038
terms153,terms192,phy,0.17204650301101018
terms153,terms193,phy,0.09055384935733786
terms153,terms194,phy,0.0
terms153,terms195,phy,0.044721360216396104
terms153,terms196,phy,0.056568542547607376
terms153,terms197,phy,0.06708203782559327
terms153,terms198,phy,0.18110770241718116
terms153,terms199,phy,0.1969771499310329
terms153,terms200,phy,0.1000000011175872
terms154,terms155,phy,0.13038404618975094
terms154,terms156,phy,0.17117242940989646
terms154,terms157,phy,0.07810249644426336
terms154,terms158,phy,0.022360682607198756
terms154,terms159,phy,0.0921954425122001
terms154,terms160,phy,0.12727922171993333
terms154,terms161,phy,0.009999997913837433
terms154,terms162,phy,0.07280109905655174
terms154,terms163,phy,0.11045360955803768
terms154,terms164,phy,0.10049875767168905
terms154,terms165,phy,0.0640312409431187
terms154,terms166,phy,0.07810249525182703
terms154,terms167,phy,0.13928388139709547
terms154,terms168,phy,0.044721360216395986
terms154,terms169,phy,0.03162277766192
terms154,terms170,phy,0.04999999701976776
terms154,terms171,phy,0.14035668334834597
terms154,terms172,phy,0.1063014583796675
terms154,terms173,phy,0.0640312409431187
terms154,terms174,phy,0.12165525156136137
terms154,terms175,phy,0.1029562982040369
terms154,terms176,phy,0.08944271959979173
terms154,terms177,phy,0.13152946696270368
terms154,terms178,phy,0.1341640756511866
terms154,terms179,phy,0.050000000000000024
terms154,terms180,phy,0.03999999910593033
terms154,terms181,phy,0.020000003278255463
terms154,terms182,phy,0.11180340004118981
terms154,terms183,phy,0.03605551194873638
terms154,terms184,phy,0.11180340553899137
terms154,terms185,phy,0.08062257822229013
terms154,terms186,phy,0.022360678442197583
terms154,terms187,phy,0.07071067680156576
terms154,terms188,phy,0.06082762547446374
terms154,terms189,phy,0.10816653377978994
terms154,terms190,phy,0.17464249488807002
terms154,terms191,phy,0.11661904104020553
terms154,terms192,phy,0.13453624009415494
terms154,terms193,phy,0.08544003728749065
terms154,terms194,phy,0.041231054882832914
terms154,terms195,phy,0.030000001192092896
terms154,terms196,phy,0.09433980980422695
terms154,terms197,phy,0.08602325183029726
terms154,terms198,phy,0.17117242940989646
terms154,terms199,phy,0.2376972787379217
terms154,terms200,phy,0.1345362403710537
terms155,terms156,phy,0.1345362402326043
terms155,terms157,phy,0.16031219183555717
terms155,terms158,phy,0.15000000000000008
terms155,terms159,phy,0.2061552771247112
terms155,terms160,phy,0.028284267981081263
terms155,terms161,phy,0.13601470204718888
terms155,terms162,phy,0.12999999709427357
terms155,terms163,phy,0.12649110357943863
terms155,terms164,phy,0.20808652038091566
terms155,terms165,phy,0.19416487510479494
terms155,terms166,phy,0.1299999963778716
terms155,terms167,phy,0.1708800710868833
terms155,terms168,phy,0.13341663765916903
terms155,terms169,phy,0.15620499241155217
terms155,terms170,phy,0.16278820232239713
terms155,terms171,phy,0.26248808732703943
terms155,terms172,phy,0.23600847285829044
terms155,terms173,phy,0.19416487510479494
terms155,terms174,phy,0.13928388032725447
terms155,terms175,phy,0.23323807058053478
terms155,terms176,phy,0.0707106746942233
terms155,terms177,phy,0.23853720975270093
terms155,terms178,phy,0.26419689107221894
terms155,terms179,phy,0.1552417434926768
terms155,terms180,phy,0.15556348970101447
terms155,terms181,phy,0.14212670439723152
terms155,terms182,phy,0.2256102824562412
terms155,terms183,phy,0.1486606847768351
terms155,terms184,phy,0.20124612347278267
terms155,terms185,phy,0.15652475742538502
terms155,terms186,phy,0.15264337181289217
terms155,terms187,phy,0.18973665536915793
terms155,terms188,phy,0.18788293976640452
terms155,terms189,phy,0.23853720249068924
terms155,terms190,phy,0.2920616381363303
terms155,terms191,phy,0.21023796129871244
terms155,terms192,phy,0.022360678442197583
terms155,terms193,phy,0.14035668533896553
terms155,terms194,phy,0.1699999962002039
terms155,terms195,phy,0.14866068665626123
terms155,terms196,phy,0.2247220470943589
terms155,terms197,phy,0.18110769871467572
terms155,terms198,phy,0.16401219327395863
terms155,terms199,phy,0.36674240654447876
terms155,terms200,phy,0.2640075741926737
terms156,terms157,phy,0.13038404833262637
terms156,terms158,phy,0.19235384551652954
terms156,terms159,phy,0.18601075272585751
terms156,terms160,phy,0.10630146100801124
terms156,terms161,phy,0.18110770241718116
terms156,terms162,phy,0.10770329719417904
terms156,terms163,phy,0.06708204115759422
terms156,terms164,phy,0.2716615573282772
terms156,terms165,phy,0.22135943656519863
terms156,terms166,phy,0.22360679675037867
terms156,terms167,phy,0.08062257752919211
terms156,terms168,phy,0.13601470560774315
terms156,terms169,phy,0.20223748700935681
terms156,terms170,phy,0.22090721911607536
terms156,terms171,phy,0.2408318877396763
terms156,terms172,phy,0.2600000017824081
terms156,terms173,phy,0.22135943656519863
terms156,terms174,phy,0.0640312423976002
terms156,terms175,phy,0.24596747535917626
terms156,terms176,phy,0.09219544655284476
terms156,terms177,phy,0.3026549233214016
terms156,terms178,phy,0.26925823689788
terms156,terms179,phy,0.15231546213684435
terms156,terms180,phy,0.21095023194494922
terms156,terms181,phy,0.19104973673718753
terms156,terms182,phy,0.1984943346386462
terms156,terms183,phy,0.15811388477547933
terms156,terms184,phy,0.2800000086426735
terms156,terms185,phy,0.2408318937723624
terms156,terms186,phy,0.18439088866098038
terms156,terms187,phy,0.18357559665049572
terms156,terms188,phy,0.1969771557938447
terms156,terms189,phy,0.2549509716613968
terms156,terms190,phy,0.342052632463358
terms156,terms191,phy,0.16278820895883728
terms156,terms192,phy,0.11313708641230374
terms156,terms193,phy,0.10295630236510697
terms156,terms194,phy,0.18973665890327862
terms156,terms195,phy,0.2009975153433781
terms156,terms196,phy,0.2416609182324964
terms156,terms197,phy,0.149999999627471
terms156,terms198,phy,0.03999999910593033
terms156,terms199,phy,0.35383611382419006
terms156,terms200,phy,0.28635642058904465
terms157,terms158,phy,0.08944272209879246
terms157,terms159,phy,0.056568542547607376
terms157,terms160,phy,0.143178211075079
terms157,terms161,phy,0.08602325074765674
terms157,terms162,phy,0.03162277589485966
terms157,terms163,phy,0.0640312409431187
terms157,terms164,phy,0.1649242267594564
terms157,terms165,phy,0.09999999962747097
terms157,terms166,phy,0.15556348970101447
terms157,terms167,phy,0.06999999843537807
terms157,terms168,phy,0.03605551194873638
terms157,terms169,phy,0.09848857922078309
terms157,terms170,phy,0.12083045703517449
terms157,terms171,phy,0.11401753849114006
terms157,terms172,phy,0.13341664170789258
terms157,terms173,phy,0.09999999962747097
terms157,terms174,phy,0.06708203949159375
terms157,terms175,phy,0.11704699649099196
terms157,terms176,phy,0.09219544433049019
terms157,terms177,phy,0.19235384367667765
terms157,terms178,phy,0.1389244361189142
terms157,terms179,phy,0.03162277589485966
terms157,terms180,phy,0.11180339804198926
terms157,terms181,phy,0.09433981395046677
terms157,terms182,phy,0.07211102803031129
terms157,terms183,phy,0.044721360216395986
terms157,terms184,phy,0.1838477693332677
terms157,terms185,phy,0.15811388359743908
terms157,terms186,phy,0.07615772935638114
terms157,terms187,phy,0.05385164686766691
terms157,terms188,phy,0.07071067680156576
terms157,terms189,phy,0.12649110181237827
terms157,terms190,phy,0.2209072246810623
terms157,terms191,phy,0.05000000447034836
terms157,terms192,phy,0.15297058381509837
terms157,terms193,phy,0.028284270615259174
terms157,terms194,phy,0.07071067653814793
terms157,terms195,phy,0.10295630236510697
terms157,terms196,phy,0.1140175404515175
terms157,terms197,phy,0.022360679275197755
terms157,terms198,phy,0.11401754355544844
terms157,terms199,phy,0.22671567451092048
terms157,terms200,phy,0.15811388124135872
terms158,terms159,phy,0.08944271876679155
terms158,terms160,phy,0.14866069079099856
terms158,terms161,phy,0.014142139258897186
terms158,terms162,phy,0.09055385491109602
terms158,terms163,phy,0.13000000268220901
terms158,terms164,phy,0.07999999821186066
terms158,terms165,phy,0.044721356884395165
terms158,terms166,phy,0.07615772886722678
terms158,terms167,phy,0.15524174889193526
terms158,terms168,phy,0.0608276294552844
terms158,terms169,phy,0.009999997913837433
terms158,terms170,phy,0.03162277059367868
terms158,terms171,phy,0.13038404376115892
terms158,terms172,phy,0.08602325118071298
terms158,terms173,phy,0.044721356884395165
terms158,terms174,phy,0.14035669277061197
terms158,terms175,phy,0.08544003358138669
terms158,terms176,phy,0.11180340220699042
terms158,terms177,phy,0.11045360955803768
terms158,terms178,phy,0.11704699569530963
terms158,terms179,phy,0.05830952243674888
terms158,terms180,phy,0.02236067594319688
terms158,terms181,phy,0.009999999776482582
terms158,terms182,phy,0.10770329857771713
terms158,terms183,phy,0.04472136188239648
terms158,terms184,phy,0.09486833298576001
terms158,terms185,phy,0.07071067653814798
terms158,terms186,phy,0.014142139258897186
terms158,terms187,phy,0.06708204032459415
terms158,terms188,phy,0.05099019691856657
terms158,terms189,phy,0.08944271376879033
terms158,terms190,phy,0.15231546213684435
terms158,terms191,phy,0.1204159509853141
terms158,terms192,phy,0.15556349365228153
terms158,terms193,phy,0.10198039347183786
terms158,terms194,phy,0.03162277766192045
terms158,terms195,phy,0.014142133990540632
terms158,terms196,phy,0.07615772886722678
terms158,terms197,phy,0.09219544675487705
terms158,terms198,phy,0.19026298095204885
terms158,terms199,phy,0.22135942772989695
terms158,terms200,phy,0.11401754094161212
terms159,terms160,phy,0.19313207898853801
terms159,terms161,phy,0.09486832709555887
terms159,terms162,phy,0.08602325183029726
terms159,terms163,phy,0.12041594448857518
terms159,terms164,phy,0.14422205089457443
terms159,terms165,phy,0.07211102389747276
terms159,terms166,phy,0.16552945077280898
terms159,terms167,phy,0.11704699824149362
terms159,terms168,phy,0.07280109777728182
terms159,terms169,phy,0.09433981019910691
terms159,terms170,phy,0.11401753881786963
terms159,terms171,phy,0.058309515089605635
terms159,terms172,phy,0.09055385100289585
terms159,terms173,phy,0.07211102389747276
terms159,terms174,phy,0.12206555648083599
terms159,terms175,phy,0.06999999657273293
terms159,terms176,phy,0.14317820990424396
terms159,terms177,phy,0.1655294549362898
terms159,terms178,phy,0.08544003270936208
terms159,terms179,phy,0.050990194361502976
terms159,terms180,phy,0.10816653584620914
terms159,terms181,phy,0.09848857732955353
terms159,terms182,phy,0.020000003278255463
terms159,terms183,phy,0.05999999865889549
terms159,terms184,phy,0.17029386696248847
terms159,terms185,phy,0.15811388206598678
terms159,terms186,phy,0.07615772862264929
terms159,terms187,phy,0.022360678442197583
terms159,terms188,phy,0.04242640328871073
terms159,terms189,phy,0.07999999448657036
terms159,terms190,phy,0.1811077061196866
terms159,terms191,phy,0.04123105849689562
terms159,terms192,phy,0.20248456517900978
terms159,terms193,phy,0.08485281316286655
terms159,terms194,phy,0.05830951668681069
terms159,terms195,phy,0.1029563000131978
terms159,terms196,phy,0.07071067443080553
terms159,terms197,phy,0.036055513498550844
terms159,terms198,phy,0.1655294549362898
terms159,terms199,phy,0.1702938572278206
terms159,terms200,phy,0.11045360635395443
terms160,terms161,phy,0.13453623995570566
terms160,terms162,phy,0.11180340004118981
terms160,terms163,phy,0.10198039164536403
terms160,terms164,phy,0.21470910741662297
terms160,terms165,phy,0.19104973147244117
terms160,terms166,phy,0.1431782078227595
terms160,terms167,phy,0.1456021981131035
terms160,terms168,phy,0.1208304604265539
terms160,terms169,phy,0.15620499527339943
terms160,terms170,phy,0.16643316806534017
terms160,terms171,phy,0.25079872018207683
terms160,terms172,phy,0.2334523520028254
terms160,terms173,phy,0.19104973147244117
terms160,terms174,phy,0.11401754404554279
terms160,terms175,phy,0.22803508286341242
terms160,terms176,phy,0.050990195822682015
terms160,terms177,phy,0.24596748035717766
terms160,terms178,phy,0.25806975570741986
terms160,terms179,phy,0.14317821081489343
terms160,terms180,phy,0.15811388312622301
terms160,terms181,phy,0.1421267075425576
terms160,terms182,phy,0.21189620391554012
terms160,terms183,phy,0.13892444094565493
terms160,terms184,phy,0.2118962080470121
terms160,terms185,phy,0.1676305465068629
terms160,terms186,phy,0.14866068690685136
terms160,terms187,phy,0.178885437533583
terms160,terms188,phy,0.18027756439312526
terms160,terms189,phy,0.23430748670943005
terms160,terms190,phy,0.29681644481114733
terms160,terms191,phy,0.19235384551652954
terms160,terms192,phy,0.009999997913837433
terms160,terms193,phy,0.12041594680883907
terms160,terms194,phy,0.1640121939553635
terms160,terms195,phy,0.15000000186264514
terms160,terms196,phy,0.22022715484648825
terms160,terms197,phy,0.16492422495242517
terms160,terms198,phy,0.13601470725107587
terms160,terms199,phy,0.35846896017708757
terms160,terms200,phy,0.26172504747699865
terms161,terms162,phy,0.08246211066918137
terms161,terms163,phy,0.12041594309641683
terms161,terms164,phy,0.09055385491109602
terms161,terms165,phy,0.05830951860345674
terms161,terms166,phy,0.07211102544728722
terms161,terms167,phy,0.14866068415035977
terms161,terms168,phy,0.05385164686766691
terms161,terms169,phy,0.022360682607198756
terms161,terms170,phy,0.03999999910593033
terms161,terms171,phy,0.139999995008111
terms161,terms172,phy,0.10000000149011613
terms161,terms173,phy,0.05830951860345674
terms161,terms174,phy,0.13152946328073217
terms161,terms175,phy,0.09848857581656978
terms161,terms176,phy,0.09848857657306163
terms161,terms177,phy,0.12165525523596508
terms161,terms178,phy,0.12999999809723636
terms161,terms179,phy,0.05656854123051835
terms161,terms180,phy,0.030000001192092896
terms161,terms181,phy,0.01000000536441803
terms161,terms182,phy,0.11401754306535411
terms161,terms183,phy,0.042426404605799765
terms161,terms184,phy,0.1019803989512594
terms161,terms185,phy,0.07211102803031129
terms161,terms186,phy,0.019999999552965164
terms161,terms187,phy,0.07280109726557382
terms161,terms188,phy,0.06000000052154064
terms161,terms189,phy,0.1029562982040369
terms161,terms190,phy,0.16552945831208507
terms161,terms191,phy,0.12206555800677436
terms161,terms192,phy,0.14142135439338488
terms161,terms193,phy,0.09486832768457897
terms161,terms194,phy,0.03999999910593033
terms161,terms195,phy,0.020000003278255463
terms161,terms196,phy,0.0894427187667915
terms161,terms197,phy,0.0921954425122001
terms161,terms198,phy,0.18110770241718116
terms161,terms199,phy,0.23409399123148222
terms161,terms200,phy,0.12806248624968192
terms162,terms163,phy,0.041231055334590684
terms162,terms164,phy,0.1702938654311923
terms162,terms165,phy,0.11401754175843579
terms162,terms166,phy,0.14422204882815517
terms162,terms167,phy,0.06708203782559327
terms162,terms168,phy,0.029999999329447746
terms162,terms169,phy,0.10049875767168905
terms162,terms170,phy,0.12165524788675765
terms162,terms171,phy,0.14422204624513107
terms162,terms172,phy,0.1523154628705762
terms162,terms173,phy,0.11401754175843579
terms162,terms174,phy,0.05000000074505806
terms162,terms175,phy,0.13892443678929484
terms162,terms176,phy,0.06082762578068068
terms162,terms177,phy,0.20000000298023224
terms162,terms178,phy,0.16401219066190661
terms162,terms179,phy,0.04472135855039551
terms162,terms180,phy,0.1118033982085893
terms162,terms181,phy,0.09219544796707038
terms162,terms182,phy,0.10295630326968741
terms162,terms183,phy,0.050990195822682015
terms162,terms184,phy,0.18439089593414076
terms162,terms185,phy,0.1523154628705762
terms162,terms186,phy,0.07999999821186066
terms162,terms187,phy,0.0781024950133397
terms162,terms188,phy,0.08944271793379127
terms162,terms189,phy,0.14764822566213365
terms162,terms190,phy,0.23537204975848527
terms162,terms191,phy,0.08062258122571518
terms162,terms192,phy,0.1216552497240595
terms162,terms193,phy,0.014142135307629587
terms162,terms194,phy,0.08246211066918137
terms162,terms195,phy,0.10198039164536403
terms162,terms196,phy,0.1341640764841868
terms162,terms197,phy,0.05385164686766691
terms162,terms198,phy,0.10000000149011612
terms162,terms199,phy,0.25612496231799325
terms162,terms200,phy,0.17888543670058282
terms163,terms164,phy,0.21000000089406967
terms163,terms165,phy,0.15524174529242962
terms163,terms166,phy,0.1746424888087492
terms163,terms167,phy,0.04472135855039551
terms163,terms168,phy,0.07071067653814793
terms163,terms169,phy,0.14000000059604645
terms163,terms170,phy,0.16031219183555717
terms163,terms171,phy,0.17691805480643646
terms163,terms172,phy,0.19313207898853801
terms163,terms173,phy,0.15524174529242962
terms163,terms174,phy,0.014142136624718664
terms163,terms175,phy,0.17888543420158204
terms163,terms176,phy,0.058309519242338737
terms163,terms177,phy,0.24020824506433514
terms163,terms178,phy,0.2024845622353462
terms163,terms179,phy,0.08544003554344165
terms163,terms180,phy,0.15033296228204518
terms163,terms181,phy,0.1303840507612185
terms163,terms182,phy,0.13453624147864818
terms163,terms183,phy,0.09219544433049019
terms163,terms184,phy,0.22203603922224313
terms163,terms185,phy,0.18681541683495356
terms163,terms186,phy,0.12041594309641683
terms163,terms187,phy,0.11661903529026739
terms163,terms188,phy,0.12999999781067556
terms163,terms189,phy,0.18788293639569217
terms163,terms190,phy,0.27658633662805077
terms163,terms191,phy,0.1029563039933518
terms163,terms192,phy,0.1118033982085893
terms163,terms193,phy,0.03605551194873638
terms163,terms194,phy,0.12369316600377205
terms163,terms195,phy,0.14035668905478876
terms163,terms196,phy,0.1746424888087492
terms163,terms197,phy,0.08485281184577752
terms163,terms198,phy,0.06082762761798254
terms163,terms199,phy,0.2899999921691829
terms163,terms200,phy,0.2193171193855848
terms164,terms165,phy,0.07211102699710169
terms164,terms166,phy,0.08602325551127502
terms164,terms167,phy,0.23345235088580807
terms164,terms168,phy,0.14035669091270037
terms164,terms169,phy,0.07000000029802322
terms164,terms170,phy,0.0509901994756297
terms164,terms171,phy,0.1581138811235547
terms164,terms172,phy,0.07615773180215406
terms164,terms173,phy,0.07211102699710169
terms164,terms174,phy,0.22022715797588752
terms164,terms175,phy,0.09433981217350691
terms164,terms176,phy,0.18681541862964549
terms164,terms177,phy,0.03162277766192
terms164,terms178,phy,0.11704700078767802
terms164,terms179,phy,0.13341664310400414
terms164,terms180,phy,0.06082762761798254
terms164,terms181,phy,0.08062257568093047
terms164,terms182,phy,0.15620499527339943
terms164,terms183,phy,0.12165525156136137
terms164,terms184,phy,0.03162277766192045
terms164,terms185,phy,0.05830952020066176
terms164,terms186,phy,0.09055385491109602
terms164,terms187,phy,0.12529964296637527
terms164,terms188,phy,0.10295630489793223
terms164,terms189,phy,0.08944272043279221
terms164,terms190,phy,0.08485281447995559
terms164,terms191,phy,0.18357560101347983
terms164,terms192,phy,0.2195449848629877
terms164,terms193,phy,0.18110770426843387
terms164,terms194,phy,0.09486833298576001
terms164,terms195,phy,0.07071067838207255
terms164,terms196,phy,0.08602325551127502
terms164,terms197,phy,0.16155494579126856
terms164,terms198,phy,0.27018512498986247
terms164,terms199,phy,0.21023795412235594
terms164,terms200,phy,0.09055385552818039
terms165,terms166,phy,0.11045360938940173
terms165,terms167,phy,0.16999999806284904
terms165,terms168,phy,0.08544003728749065
terms165,terms169,phy,0.041231054882832914
terms165,terms170,phy,0.050990193630913436
terms165,terms171,phy,0.09486832650653877
terms165,terms172,phy,0.042426408557066794
terms165,terms173,phy,0.0
terms165,terms174,phy,0.16278820598388133
terms165,terms175,phy,0.041231054882832914
terms165,terms176,phy,0.14999999925494195
terms165,terms177,phy,0.09486833298576001
terms165,terms178,phy,0.07280109803313589
terms165,terms179,phy,0.07071067838207255
terms165,terms180,phy,0.04999999888241291
terms165,terms181,phy,0.053851645484128935
terms165,terms182,phy,0.08485281447995559
terms165,terms183,phy,0.06324555178971931
terms165,terms184,phy,0.0989949537388524
terms165,terms185,phy,0.09486833004065943
terms165,terms186,phy,0.042426407239977794
terms165,terms187,phy,0.05385164859708952
terms165,terms188,phy,0.031622778250940134
terms165,terms189,phy,0.044721356884395165
terms165,terms190,phy,0.12165525523596508
terms165,terms191,phy,0.11180340054099003
terms165,terms192,phy,0.19849433060358182
terms165,terms193,phy,0.1216552497240595
terms165,terms194,phy,0.03162277766192
terms165,terms195,phy,0.050990193630913436
terms165,terms196,phy,0.031622777072899975
terms165,terms197,phy,0.09219544433049019
terms165,terms198,phy,0.21213203514621767
terms165,terms199,phy,0.17720044519342154
terms165,terms200,phy,0.07071067917232617
terms166,terms167,phy,0.2109502273534611
terms166,terms168,phy,0.12041594433389091
terms166,terms169,phy,0.07280109803313589
terms166,terms170,phy,0.06000000052154064
terms166,terms171,phy,0.2039607759848327
terms166,terms172,phy,0.14142135729098076
terms166,terms173,phy,0.11045360938940173
terms166,terms174,phy,0.1878829405595133
terms166,terms175,phy,0.14999999850988388
terms166,terms176,phy,0.13152946143974642
terms166,terms177,phy,0.11313708904648184
terms166,terms178,phy,0.18027756335991563
terms166,terms179,phy,0.12806248334071887
terms166,terms180,phy,0.06082762547446374
terms166,terms181,phy,0.06708203699259328
terms166,terms182,phy,0.18384776345702442
terms166,terms183,phy,0.11401754028815272
terms166,terms184,phy,0.07211103422956922
terms166,terms185,phy,0.028284273249437327
terms166,terms186,phy,0.0894427187667915
terms166,terms187,phy,0.14317820912368728
terms166,terms188,phy,0.12649110711355932
terms166,terms189,phy,0.15033296215814387
terms166,terms190,phy,0.17029386729062332
terms166,terms191,phy,0.19416488018914357
terms166,terms192,phy,0.14560219453114764
terms166,terms193,phy,0.15811388053453448
terms166,terms194,phy,0.10770329546475642
terms166,terms195,phy,0.06324555237873956
terms166,terms196,phy,0.14000000059604645
terms166,terms197,phy,0.16401219247898627
terms166,terms198,phy,0.23409399711953327
terms166,terms199,phy,0.2828427061525917
terms166,terms200,phy,0.16492422856648764
terms167,terms168,phy,0.09486832768457897
terms167,terms169,phy,0.16492422495242517
terms167,terms170,phy,0.18681541274704408
terms167,terms171,phy,0.16643316504362166
terms167,terms172,phy,0.20223748360158744
terms167,terms173,phy,0.16999999806284904
terms167,terms174,phy,0.03162277530583959
terms167,terms175,phy,0.1843908850244002
terms167,terms176,phy,0.10295630073686216
terms167,terms177,phy,0.2617250481175107
terms167,terms178,phy,0.20248456168340928
terms167,terms179,phy,0.10049875396488665
terms167,terms180,phy,0.17720044929291226
terms167,terms181,phy,0.15811388477547933
terms167,terms182,phy,0.12529964147982262
terms167,terms183,phy,0.1118033982085893
terms167,terms184,phy,0.25000000514090065
terms167,terms185,phy,0.21931712125402952
terms167,terms186,phy,0.14317820743248114
terms167,terms187,phy,0.12165524788675765
terms167,terms188,phy,0.14035668547167351
terms167,terms189,phy,0.19416487222686174
terms167,terms190,phy,0.2906888398687273
terms167,terms191,phy,0.08602325399557836
terms167,terms192,phy,0.15524174529242962
terms167,terms193,phy,0.05385164686766691
terms167,terms194,phy,0.14035668533896553
terms167,terms195,phy,0.16763054595128243
terms167,terms196,phy,0.18248287213635345
